DATE,NITRATE,TOTAL-PHOSPHATE,SR-PHOSPHATE
10/02/2018 14:30,8.06777,0.04853,-0.00244
10/02/2018 15:00,7.92125,0.0522,0.00946
10/02/2018 15:30,7.82051,0.04945,0.00916
10/02/2018 16:00,7.71978,0.04853,0.00916
10/02/2018 16:30,7.64652,0.04579,0.00855
10/02/2018 17:00,7.52747,0.05037,0.00946
10/02/2018 17:30,7.39927,0.0467,0.01007
10/02/2018 18:00,7.25275,0.04853,0.00916
10/02/2018 18:30,7.14286,0.04762,0.00946
10/02/2018 19:00,7.09707,0.0467,0.00916
10/02/2018 19:30,7.1337,0.04853,0.00916
10/02/2018 20:00,7.18864,0.04762,0.00916
10/02/2018 20:30,7.28022,0.04762,0.00916
10/02/2018 21:00,7.31685,0.04853,0.00916
10/02/2018 21:30,7.37179,0.04853,0.00946
10/02/2018 22:00,7.4359,0.05586,0.00946
10/02/2018 22:30,7.46337,0.05586,0.00916
10/02/2018 23:00,7.51832,0.05678,0.00946
10/02/2018 23:30,7.63736,0.05678,0.00916
11/02/2018 00:00,7.63736,0.07234,0.01252
11/02/2018 00:30,7.53663,0.06593,0.01526
11/02/2018 01:00,7.16117,0.12271,0.01557
11/02/2018 01:30,6.65751,0.14835,0.01801
11/02/2018 02:00,6.08059,0.14652,0.02045
11/02/2018 02:30,5.9707,0.18132,0.01343
11/02/2018 03:00,6.02564,0.18132,0.02381
11/02/2018 03:30,6.02564,0.17949,0.0232
11/02/2018 04:00,5.92491,0.17949,0.02289
11/02/2018 04:30,5.94322,0.16484,0.02381
11/02/2018 05:00,6.05311,0.15568,0.02411
11/02/2018 05:30,6.27289,0.15476,0.01801
11/02/2018 06:00,6.43773,0.14744,0.02045
11/02/2018 06:30,6.67582,0.14103,0.02045
11/02/2018 07:00,6.74908,0.13095,0.02106
11/02/2018 07:30,6.90476,0.13187,0.01801
11/02/2018 08:00,7.08791,0.12363,0.01709
11/02/2018 08:30,7.29853,0.11264,0.01801
11/02/2018 09:00,7.55495,0.11447,0.0174
11/02/2018 09:30,7.81136,0.1044,0.01801
11/02/2018 10:00,8.04945,0.10531,0.01801
11/02/2018 10:30,8.26007,0.10806,0.01465
11/02/2018 11:00,8.38828,0.09982,0.01526
11/02/2018 11:30,8.57143,0.0989,0.01496
11/02/2018 12:00,8.75458,0.08974,0.01496
11/02/2018 12:30,8.87363,0.08974,0.01526
11/02/2018 13:00,9.05678,0.09066,0.01465
11/02/2018 13:30,9.15751,0.08242,0.01465
11/02/2018 14:00,9.28571,0.08059,0.01496
11/02/2018 14:30,9.37729,0.0815,0.01221
11/02/2018 15:00,9.46886,0.07234,0.01221
11/02/2018 15:30,9.5696,0.07051,0.01252
11/02/2018 16:00,9.61538,0.07051,0.0119
11/02/2018 16:30,9.70696,0.06227,0.01313
11/02/2018 17:00,9.72527,0.0641,0.01252
11/02/2018 17:30,9.78938,0.0641,0.01252
11/02/2018 18:00,9.81685,0.06502,0.01252
11/02/2018 18:30,9.85348,0.06502,0.0119
11/02/2018 19:00,9.88095,0.0641,0.01252
11/02/2018 19:30,9.91758,0.05678,0.01282
11/02/2018 20:00,9.88095,0.0174,0.00946
11/02/2018 20:30,9.95421,0.04762,0.01007
11/02/2018 21:00,9.96337,0.05769,0.00946
11/02/2018 21:30,10,0.05769,0.00946
11/02/2018 22:00,10.04579,0.05678,-0.00336
11/02/2018 22:30,10.03663,0.04853,0.00946
11/02/2018 23:00,10.02747,0.04853,0.01007
11/02/2018 23:30,10.09158,0.04945,0.00946
12/02/2018 00:00,10.15568,0.04487,0.00946
12/02/2018 00:30,10.21062,0.04487,0.01007
12/02/2018 01:00,10.20147,0.0467,0.00946
12/02/2018 01:30,10.22894,0.04762,0.00946
12/02/2018 02:00,10.27473,0.04945,0.00214
12/02/2018 02:30,10.29304,0.04853,0.01343
12/02/2018 03:00,10.31136,0.04853,-0.00092
12/02/2018 03:30,10.38462,0.04853,0.00855
12/02/2018 04:00,10.40293,0.04029,0.00885
12/02/2018 04:30,10.41209,0.04121,0.00641
12/02/2018 05:00,10.42125,0.04029,0.00916
12/02/2018 05:30,10.44872,0.04029,0.00916
12/02/2018 06:00,10.46703,0.04121,0.00672
12/02/2018 06:30,10.47619,0.04121,0.00641
12/02/2018 07:00,10.49451,0.04121,0.00672
12/02/2018 07:30,10.54945,0.03938,0.00672
12/02/2018 08:00,10.55861,0.03938,0.00611
12/02/2018 08:30,10.55861,0.04121,0.00672
12/02/2018 09:00,10.58608,0.04029,0.00672
12/02/2018 09:30,10.58608,0.04121,0.00672
12/02/2018 10:00,10.58608,0.04029,0.00672
12/02/2018 10:30,10.61355,0.04029,0.00672
12/02/2018 11:00,10.6044,0.04029,0.00855
12/02/2018 11:30,10.61355,0.04212,0.00885
12/02/2018 12:00,10.63187,0.04029,0.00885
12/02/2018 12:30,10.64103,0.03938,0.00916
12/02/2018 13:00,10.59524,0.04121,0.00885
12/02/2018 13:30,10.62271,0.04029,0.00946
12/02/2018 14:00,10.64103,0.04029,0.00946
12/02/2018 14:30,10.57692,0.04029,0.00946
12/02/2018 15:00,10.63187,0.04029,0.01007
12/02/2018 15:30,10.59524,0.04029,0.00946
12/02/2018 16:00,10.6044,0.03938,0.00946
12/02/2018 16:30,10.59524,0.03938,0.00946
12/02/2018 17:00,10.55861,0.03846,0.00946
12/02/2018 17:30,10.54029,0.04029,0.00946
12/02/2018 18:00,10.48535,0.03938,0.01038
12/02/2018 18:30,10.54029,0.04029,0.00916
12/02/2018 19:00,10.48535,0.04121,0.00885
12/02/2018 19:30,10.54945,0.04121,0.01007
12/02/2018 20:00,10.4304,0.03663,0.01007
12/02/2018 20:30,10.40293,0.04029,0.01007
12/02/2018 21:00,10.3663,0.04121,0.00916
12/02/2018 21:30,10.35714,0.04029,0.01007
12/02/2018 22:00,10.3022,0.04029,0.00702
12/02/2018 22:30,9.88095,0.03297,0.00672
12/02/2018 23:00,10.21062,0.03114,0.00672
12/02/2018 23:30,10.19231,0.03205,0.00641
13/02/2018 00:00,10.18315,0.03205,0.00916
13/02/2018 00:30,10.15568,0.03297,0.00702
13/02/2018 01:00,10.15568,0.03205,0.01007
13/02/2018 01:30,10.15568,0.03388,0.01007
13/02/2018 02:00,10.17399,0.03205,0.00702
13/02/2018 02:30,10.17399,0.03297,0.0058
13/02/2018 03:00,10.14652,0.03205,0.00641
13/02/2018 03:30,10.11905,0.03114,0.00672
13/02/2018 04:00,10.05495,0.0119,0.00641
13/02/2018 04:30,10.07326,0.03114,0.00702
13/02/2018 05:00,10.03663,0.03022,0.00672
13/02/2018 05:30,10.05495,0.01007,0.00641
13/02/2018 06:00,10.08242,0.02564,0.00611
13/02/2018 06:30,9.99084,0.03297,0.00641
13/02/2018 07:00,9.96337,0.03846,0.00641
13/02/2018 07:30,9.82601,0.03938,0.00916
13/02/2018 08:00,9.64286,0.05586,0.00916
13/02/2018 08:30,9.54212,0.06319,0.01252
13/02/2018 09:00,9.34982,0.07234,0.01496
13/02/2018 09:30,8.837,0.12271,0.01496
13/02/2018 10:00,7.52747,0.13095,0.0232
13/02/2018 10:30,5.88828,0.24451,0.02625
13/02/2018 11:00,4.85348,0.24634,0.02411
13/02/2018 11:30,4.19414,0.2793,0.02625
13/02/2018 12:00,4.28571,0.27198,0.02869
13/02/2018 12:30,4.31319,0.24542,0.029
13/02/2018 13:00,4.06593,0.20513,0.02869
13/02/2018 13:30,4.64286,0.18956,0.02595
13/02/2018 14:00,4.81685,0.17308,0.02595
13/02/2018 14:30,4.91758,0.17308,0.02656
13/02/2018 15:00,5.26557,0.16209,0.02625
13/02/2018 15:30,5.48535,0.14377,0.02198
13/02/2018 16:00,5.67766,0.14835,0.0232
13/02/2018 16:30,5.84249,0.13919,0.02381
13/02/2018 17:00,5.86996,0.13095,0.0232
13/02/2018 17:30,5.87912,0.12271,0.01954
13/02/2018 18:00,5.89744,0.12179,0.02076
13/02/2018 18:30,6.19963,0.11355,0.02045
13/02/2018 19:00,6.29121,0.11722,0.0174
13/02/2018 19:30,6.4652,0.11447,0.0177
13/02/2018 20:00,6.73077,0.1044,0.01801
13/02/2018 20:30,7.06044,0.10623,0.01801
13/02/2018 21:00,7.2619,0.09799,0.0177
13/02/2018 21:30,7.51832,0.09982,0.01801
13/02/2018 22:00,7.71062,0.09066,0.0174
13/02/2018 22:30,7.94872,0.08883,0.01496
13/02/2018 23:00,8.17766,0.08242,0.01496
13/02/2018 23:30,8.34249,0.0815,0.01526
14/02/2018 00:00,8.58974,0.08242,0.01465
14/02/2018 00:30,8.80037,0.0815,0.01526
14/02/2018 01:00,8.97436,0.08059,0.01465
14/02/2018 01:30,9.18498,0.07234,0.01496
14/02/2018 02:00,9.3956,0.07418,0.01252
14/02/2018 02:30,9.60623,0.07418,0.01282
14/02/2018 03:00,9.75275,0.06502,0.01282
14/02/2018 03:30,9.95421,0.06593,0.01252
14/02/2018 04:00,10.11905,0.05311,0.01252
14/02/2018 04:30,9.70696,0.06593,0.01435
14/02/2018 05:00,10.53114,0.05495,0.01221
14/02/2018 05:30,10.50366,0.05495,0.0119
14/02/2018 06:00,10.62271,0.05586,0.01221
14/02/2018 06:30,10.78755,0.05586,0.0119
14/02/2018 07:00,10.86996,0.05495,0.01221
14/02/2018 07:30,10.97985,0.05678,0.0119
14/02/2018 08:00,11.04396,0.05037,0.01282
14/02/2018 08:30,11.13553,0.04945,0.01252
14/02/2018 09:00,11.21795,0.04945,0.01252
14/02/2018 09:30,11.26374,0.04853,0.00916
14/02/2018 10:00,11.27289,0.04762,0.00946
14/02/2018 10:30,11.29121,0.05037,0.00855
14/02/2018 11:00,11.34615,0.04487,0.01007
14/02/2018 11:30,11.34615,0.04853,0.00916
14/02/2018 12:00,11.27289,0.04762,0.00916
14/02/2018 12:30,11.32784,0.04853,0.00916
14/02/2018 13:00,11.22711,0.04945,0.00946
14/02/2018 13:30,11.19048,0.04762,0.01221
14/02/2018 14:00,10.91575,0.05586,0.01374
14/02/2018 14:30,10.76007,0.04762,0.01252
14/02/2018 15:00,10.48535,0.06593,0.01496
14/02/2018 15:30,10.34799,0.0989,0.0177
14/02/2018 16:00,9.78938,0.1804,0.03175
14/02/2018 16:30,8.50733,0.18864,0.03175
14/02/2018 17:00,7.29853,0.17125,0.02839
14/02/2018 17:30,6.74908,0.18956,0.03114
14/02/2018 18:00,5.9707,0.1804,0.0293
14/02/2018 18:30,5.43956,0.18956,0.029
14/02/2018 19:00,5.03663,0.1804,0.02625
14/02/2018 19:30,4.82601,0.17308,0.02656
14/02/2018 20:00,4.89011,0.15568,0.02595
14/02/2018 20:30,4.95421,0.14652,0.0232
14/02/2018 21:00,4.91758,0.13736,0.02259
14/02/2018 21:30,4.60623,0.13919,0.02381
14/02/2018 22:00,5.03663,0.13919,0.02076
14/02/2018 22:30,5.12821,0.12454,0.02106
14/02/2018 23:00,5.22894,0.12454,0.02076
14/02/2018 23:30,5.40293,0.11538,0.02076
15/02/2018 00:00,5.65018,0.1163,0.01801
15/02/2018 00:30,5.88828,0.11355,0.01801
15/02/2018 01:00,6.11722,0.10531,0.01801
15/02/2018 01:30,6.44689,0.10531,0.01709
15/02/2018 02:00,6.7674,0.0989,0.01801
15/02/2018 02:30,7.07875,0.09799,0.01801
15/02/2018 03:00,7.46337,0.0989,0.01832
15/02/2018 03:30,7.66484,0.08791,0.01801
15/02/2018 04:00,7.77473,0.087,0.01801
15/02/2018 04:30,7.78388,0.09707,0.01832
15/02/2018 05:00,7.71062,0.08883,0.01801
15/02/2018 05:30,7.59158,0.09524,0.01496
15/02/2018 06:00,7.52747,0.09524,0.01832
15/02/2018 06:30,7.60073,0.09799,0.01557
15/02/2018 07:00,7.71062,0.08974,0.01465
15/02/2018 07:30,7.84799,0.09066,0.01435
15/02/2018 08:00,8.01282,0.08974,0.01496
15/02/2018 08:30,8.22344,0.09066,0.01526
15/02/2018 09:00,8.36081,0.08974,0.01526
15/02/2018 09:30,8.65385,0.06685,0.01496
15/02/2018 10:00,8.91941,0.08059,0.01221
15/02/2018 10:30,9.19414,0.08242,0.01526
15/02/2018 11:00,9.03846,0.07234,0.01709
15/02/2018 11:30,9.78938,0.07418,0.01526
15/02/2018 12:00,10.13736,0.07509,0.01496
15/02/2018 12:30,10.38462,0.07509,0.01526
15/02/2018 13:00,10.57692,0.07418,0.01496
15/02/2018 13:30,10.76923,0.07143,0.01252
15/02/2018 14:00,10.90659,0.06593,0.01526
15/02/2018 14:30,10.98901,0.07418,0.01526
15/02/2018 15:00,11.0348,0.0641,0.0116
15/02/2018 15:30,11.19048,0.06593,0.01526
15/02/2018 16:00,11.20879,0.0641,0.01221
15/02/2018 16:30,11.13553,0.06593,0.01252
15/02/2018 17:00,11.05311,0.06502,0.01252
15/02/2018 17:30,10.98901,0.0641,0.01252
15/02/2018 18:00,10.86081,0.06593,0.01252
15/02/2018 18:30,10.81502,0.06502,0.01252
15/02/2018 19:00,10.80586,0.05769,0.0119
15/02/2018 19:30,10.77839,0.05586,0.01252
15/02/2018 20:00,10.82418,0.05769,0.01252
15/02/2018 20:30,10.83333,0.05769,0.01252
15/02/2018 21:00,10.92491,0.05678,0.01252
15/02/2018 21:30,11.00733,0.05678,0.01282
15/02/2018 22:00,11.07143,0.05769,0.01252
15/02/2018 22:30,11.15385,0.05769,0.0119
15/02/2018 23:00,11.26374,0.05769,0.01252
15/02/2018 23:30,11.27289,0.05678,0.01252
16/02/2018 00:00,11.39194,0.0696,0.01007
16/02/2018 00:30,11.41941,0.04579,0.01007
16/02/2018 01:00,11.4652,0.04762,0.00885
16/02/2018 01:30,11.48352,0.04853,0.00885
16/02/2018 02:00,11.57509,0.04945,0.00916
16/02/2018 02:30,11.63919,0.04853,0.00916
16/02/2018 03:00,11.67582,0.04762,0.00946
16/02/2018 03:30,11.75824,0.04762,0.00946
16/02/2018 04:00,11.79487,0.04853,0.01007
16/02/2018 04:30,11.85897,0.04853,0.00946
16/02/2018 05:00,11.88645,0.04853,0.01038
16/02/2018 05:30,11.8956,0.04945,0.00946
16/02/2018 06:00,11.95055,0.0467,0.00946
16/02/2018 06:30,11.95971,0.04945,0.00946
16/02/2018 07:00,11.98718,0.04304,0.01007
16/02/2018 07:30,12.04212,0.04121,0.01068
16/02/2018 08:00,12.02381,0.04121,0.00946
16/02/2018 08:30,12.06044,0.04029,0.01007
16/02/2018 09:00,12.06044,0.04029,0.01038
16/02/2018 09:30,12.05128,0.04029,0.01007
16/02/2018 10:00,12.08791,0.04029,0.00946
16/02/2018 10:30,12.03297,0.04762,0.00916
16/02/2018 11:00,12.08791,0.04121,0.00946
16/02/2018 11:30,12.08791,0.04121,0.00946
16/02/2018 12:00,11.91392,0.04029,0.00916
16/02/2018 12:30,12.07875,0.03938,0.00946
16/02/2018 13:00,12.01465,0.04029,0.01007
16/02/2018 13:30,12.02381,0.04029,0.00916
16/02/2018 14:00,12.05128,0.04121,0.01007
16/02/2018 14:30,12.04212,0.04029,0.00916
16/02/2018 15:00,12.04212,0.03938,0.00855
16/02/2018 15:30,11.95971,0.03846,0.00946
16/02/2018 16:00,11.91392,0.04121,0.00946
16/02/2018 16:30,11.90476,0.03938,0.01007
16/02/2018 17:00,11.90476,0.04029,0.00946
16/02/2018 17:30,11.87729,0.04029,0.00916
16/02/2018 18:00,11.84066,0.03755,0.00916
16/02/2018 18:30,11.81319,0.03846,0.00946
16/02/2018 19:00,11.82234,0.03938,0.00641
16/02/2018 19:30,11.82234,0.04121,0.01007
16/02/2018 20:00,11.79487,0.04029,0.00946
16/02/2018 20:30,11.72161,0.04121,0.00946
16/02/2018 21:00,11.74908,0.04121,0.00946
16/02/2018 21:30,11.7033,0.04029,0.00916
16/02/2018 22:00,11.63919,0.04029,0.01068
16/02/2018 22:30,11.7033,0.04121,0.00946
16/02/2018 23:00,11.65751,0.04212,0.01038
16/02/2018 23:30,11.69414,0.04121,0.01007
17/02/2018 00:00,11.67582,0.04029,0.00885
17/02/2018 00:30,11.66667,0.03297,0.00946
17/02/2018 01:00,11.68498,0.03938,0.00885
17/02/2018 01:30,11.64835,0.04212,0.01007
17/02/2018 02:00,11.67582,0.04029,0.01007
17/02/2018 02:30,11.65751,0.04121,0.00702
17/02/2018 03:00,11.13553,0.04304,0.0116
17/02/2018 03:30,11.60256,0.03297,0.00916
17/02/2018 04:00,11.62088,0.03297,0.00946
17/02/2018 04:30,11.61172,0.03938,0.00733
17/02/2018 05:00,11.62088,0.03205,0.01007
17/02/2018 05:30,11.59341,0.03114,0.00946
17/02/2018 06:00,11.61172,0.04029,0.00916
17/02/2018 06:30,11.61172,0.03938,0.00611
17/02/2018 07:00,11.58425,0.04121,0.00916
17/02/2018 07:30,11.50183,0.04121,0.00641
17/02/2018 08:00,11.38278,0.04121,0.00946
17/02/2018 08:30,11.28205,0.04029,0.00672
17/02/2018 09:00,11.23626,0.04121,0.00916
17/02/2018 09:30,11.08974,0.04121,0.01038
17/02/2018 10:00,10.91575,0.04121,0.00916
17/02/2018 10:30,10.81502,0.04029,0.00885
17/02/2018 11:00,10.62271,0.04121,0.00885
17/02/2018 11:30,10.49451,0.04029,0.01038
17/02/2018 12:00,10.3663,0.04121,0.00946
17/02/2018 12:30,10.21978,0.04121,-0.00305
17/02/2018 13:00,10.20147,0.03755,0.00916
17/02/2018 13:30,10.13736,0.04121,0.00916
17/02/2018 14:00,10.13736,0.03846,0.00824
17/02/2018 14:30,10.08242,0.04029,0.00885
17/02/2018 15:00,10.04579,0.04121,0.00916
17/02/2018 15:30,10.03663,0.03938,0.01007
17/02/2018 16:00,10.00916,0.00733,0.00916
17/02/2018 16:30,10.02747,0.03938,0.00885
17/02/2018 17:00,10.07326,0.03846,0.00916
17/02/2018 17:30,10.08242,0.02473,0.0058
17/02/2018 18:00,10.09158,0.0348,0.00611
17/02/2018 18:30,10.04579,0.04029,0.00672
17/02/2018 19:00,10.09158,0.03938,0.00672
17/02/2018 19:30,10.14652,0.04029,0.00611
17/02/2018 20:00,10.17399,0.03114,0.00672
17/02/2018 20:30,10.19231,0.04121,0.00672
17/02/2018 21:00,10.21062,0.03205,0.00641
17/02/2018 21:30,10.22894,0.02473,0.00702
17/02/2018 22:00,10.26557,0.04029,0.00641
17/02/2018 22:30,10.31136,0.03388,0.00641
17/02/2018 23:00,10.37546,0.03388,0.00702
17/02/2018 23:30,10.37546,0.03205,0.00641
18/02/2018 00:00,10.37546,0.03205,0.00702
18/02/2018 00:30,10.44872,0.03297,0.00672
18/02/2018 01:00,10.45788,0.03297,0.00672
18/02/2018 01:30,10.54945,0.03297,0
18/02/2018 02:00,10.53114,0.03114,0.00672
18/02/2018 02:30,10.58608,0.03571,0.00641
18/02/2018 03:00,10.59524,0.02473,0.00672
18/02/2018 03:30,10.61355,0.03114,0.00702
18/02/2018 04:00,10.57692,0.03114,0.00672
18/02/2018 04:30,10.6044,0.03297,0.00702
18/02/2018 05:00,10.62271,0.03297,0.00702
18/02/2018 05:30,10.01832,0.03297,0.00733
18/02/2018 06:00,10.56777,0.03297,0.00641
18/02/2018 06:30,10.62271,0.03388,0.00672
18/02/2018 07:00,10.61355,0.03114,0.00702
18/02/2018 07:30,10.6044,0.03297,0.00702
18/02/2018 08:00,10.57692,0.03205,0.00641
18/02/2018 08:30,10.6044,0.03388,0.00702
18/02/2018 09:00,10.64103,0.03297,0.00641
18/02/2018 09:30,10.59524,0.03297,0.00702
18/02/2018 10:00,10.56777,0.03205,0.00641
18/02/2018 10:30,10.53114,0.03388,0.00641
18/02/2018 11:00,10.54945,0.03938,0.00672
18/02/2018 11:30,10.46703,0.04121,0.00885
18/02/2018 12:00,10.47619,0.03388,0.00946
18/02/2018 12:30,10.54029,0.03297,0.00672
18/02/2018 13:00,10.33883,0.03205,0.00641
18/02/2018 13:30,10.49451,0.03297,0.00702
18/02/2018 14:00,10.42125,0.03297,0.00672
18/02/2018 14:30,10.42125,0.03297,0.00672
18/02/2018 15:00,10.41209,0.03297,0.00855
18/02/2018 15:30,10.40293,0.03205,0.00702
18/02/2018 16:00,10.39377,0.03114,0.00672
18/02/2018 16:30,10.37546,0.03205,0.00672
18/02/2018 17:00,10.39377,0.03205,0.00702
18/02/2018 17:30,10.38462,0.03114,0.00641
18/02/2018 18:00,10.41209,0.03114,0.00672
18/02/2018 18:30,10.41209,0.03114,0.00672
18/02/2018 19:00,10.41209,0.03205,-0.00336
18/02/2018 19:30,10.41209,0.03205,0.00366
18/02/2018 20:00,10.43956,0.03205,0.0058
18/02/2018 20:30,10.43956,0.03205,0.00641
18/02/2018 21:00,10.40293,0.03388,0.00641
18/02/2018 21:30,10.39377,0.03297,0.00672
18/02/2018 22:00,10.3663,0.03297,0.00641
18/02/2018 22:30,10.4304,0.03297,0.01007
18/02/2018 23:00,10.41209,0.03388,0.00672
18/02/2018 23:30,10.42125,0.03297,0.00641
19/02/2018 00:00,10.43956,0.03297,0.00916
19/02/2018 00:30,10.42125,0.04121,0.00916
19/02/2018 01:00,10.3022,0.04029,0.00946
19/02/2018 01:30,10.19231,0.04121,0.00916
19/02/2018 02:00,10.00916,0.04029,0.00946
19/02/2018 02:30,9.82601,0.04762,0.00916
19/02/2018 03:00,9.82601,0.04121,0.00916
19/02/2018 03:30,9.72527,0.0467,0.00885
19/02/2018 04:00,9.59707,0.04762,0.00916
19/02/2018 04:30,9.55128,0.04762,0.00855
19/02/2018 05:00,9.45055,0.04029,0.00916
19/02/2018 05:30,9.34066,0.04029,0.00885
19/02/2018 06:00,9.28571,0.04212,0.00885
19/02/2018 06:30,9.23993,0.03938,0.00946
19/02/2018 07:00,9.17582,0.04029,0.00946
19/02/2018 07:30,9.18498,0.03846,0.00946
19/02/2018 08:00,9.16667,0.03938,0.00916
19/02/2018 08:30,9.15751,0.03938,0.00946
19/02/2018 09:00,9.15751,0.04029,0.01007
19/02/2018 09:30,9.12088,0.04396,0.00916
19/02/2018 10:00,9.06593,0.0467,0.00916
19/02/2018 10:30,8.93773,0.04762,0.01252
19/02/2018 11:00,8.85531,0.05586,0.00946
19/02/2018 11:30,8.82784,0.05678,0.00916
19/02/2018 12:00,8.65385,0.05678,0.00885
19/02/2018 12:30,8.55311,0.04853,0.00122
19/02/2018 13:00,8.47985,0.04853,0.00916
19/02/2018 13:30,8.39744,0.02656,0.00916
19/02/2018 14:00,8.33333,0.04853,0.00885
19/02/2018 14:30,8.28755,0.04762,0.00946
19/02/2018 15:00,8.31502,0.04853,0.01007
19/02/2018 15:30,8.33333,0.04762,0.00946
19/02/2018 16:00,8.33333,0.04579,0.00946
19/02/2018 16:30,8.34249,0.04853,-0.00122
19/02/2018 17:00,8.39744,0.04853,0.00946
19/02/2018 17:30,8.40659,0.04853,0.00946
19/02/2018 18:00,8.47985,0.04762,0.01007
19/02/2018 18:30,8.51648,0.04853,0.00946
19/02/2018 19:00,8.52564,0.04853,0.00946
19/02/2018 19:30,8.58059,0.04853,0.00916
19/02/2018 20:00,8.69048,0.03938,0.00946
19/02/2018 20:30,8.69048,0.04029,0.00946
19/02/2018 21:00,8.71795,0.04029,0.00946
19/02/2018 21:30,8.72711,0.03846,0.00885
19/02/2018 22:00,8.77289,0.03938,0.00916
19/02/2018 22:30,8.84615,0.03846,0.00916
19/02/2018 23:00,8.94689,0.03938,0.00916
19/02/2018 23:30,8.94689,0.03938,0.00946
20/02/2018 00:00,9.01099,0.04029,0.00946
20/02/2018 00:30,8.9011,0.03938,0.00946
20/02/2018 01:00,9.10256,0.04029,0.00916
20/02/2018 01:30,9.11172,0.04029,0.00946
20/02/2018 02:00,9.17582,0.03938,0.00916
20/02/2018 02:30,9.23993,0.03938,0.00916
20/02/2018 03:00,9.32234,0.04029,0.00916
20/02/2018 03:30,9.3315,0.03755,0.00946
20/02/2018 04:00,9.34982,0.04029,0.01007
20/02/2018 04:30,9.37729,0.04121,0.00061
20/02/2018 05:00,9.36813,0.04121,0.00946
20/02/2018 05:30,9.34982,0.04029,0.00946
20/02/2018 06:00,9.34982,0.03938,0.01007
20/02/2018 06:30,9.36813,0.03938,0.00946
20/02/2018 07:00,9.30403,0.04212,0.00885
20/02/2018 07:30,9.24908,0.04121,0.00916
20/02/2018 08:00,9.23993,0.04029,0.00916
20/02/2018 08:30,9.2674,0.04121,0.01007
20/02/2018 09:00,9.22161,0.04121,0.01007
20/02/2018 09:30,9.25824,0.04029,0.00946
20/02/2018 10:00,9.22161,0.03755,0.01007
20/02/2018 10:30,9.22161,0.04029,0.00946
20/02/2018 11:00,9.2674,0.04121,0.00916
20/02/2018 11:30,9.29487,0.04029,0.01007
20/02/2018 12:00,9.25824,0.04121,0.00946
20/02/2018 12:30,9.23993,0.03938,0.00946
20/02/2018 13:00,9.29487,0.04029,0.00885
20/02/2018 13:30,9.30403,0.03938,0.00916
20/02/2018 14:00,9.30403,0.04029,0.00611
20/02/2018 14:30,9.34982,0.04029,0.00946
20/02/2018 15:00,9.35897,0.03938,0.00946
20/02/2018 15:30,9.34066,0.03938,0.00946
20/02/2018 16:00,9.35897,0.03846,0.00641
20/02/2018 16:30,9.37729,0.0522,0.00366
20/02/2018 17:00,9.37729,0.04029,0.00549
20/02/2018 17:30,9.38645,0.03938,0.00549
20/02/2018 18:00,9.40476,0.03755,0.0058
20/02/2018 18:30,9.42308,0.03938,0.00611
20/02/2018 19:00,9.41392,0.04029,0.00672
20/02/2018 19:30,9.3956,0.03205,0.00641
20/02/2018 20:00,9.46886,0.03205,0.00672
20/02/2018 20:30,9.51465,0.03205,0.0058
20/02/2018 21:00,9.56044,0.04029,0.00733
20/02/2018 21:30,9.56044,0.03114,0.00672
20/02/2018 22:00,9.57875,0.03388,0.00702
20/02/2018 22:30,9.58791,0.03297,0.00611
20/02/2018 23:00,9.60623,0.03297,0.00672
20/02/2018 23:30,9.64286,0.03114,0.00702
21/02/2018 00:00,9.73443,0.03205,0.00641
21/02/2018 00:30,9.75275,0.03297,0.00672
21/02/2018 01:00,9.7619,0.03205,0.00702
21/02/2018 01:30,9.79853,0.03297,0.00672
21/02/2018 02:00,9.83516,0.03114,0.00672
21/02/2018 02:30,9.86264,0.03297,0.00672
21/02/2018 03:00,9.91758,0.03388,0.00672
21/02/2018 03:30,9.91758,0.03297,0.00641
21/02/2018 04:00,9.97253,0.03297,0.00672
21/02/2018 04:30,9.97253,0.03297,0.00702
21/02/2018 05:00,9.99084,0.03297,0.00641
21/02/2018 05:30,10,0.03297,0.00488
21/02/2018 06:00,10.01832,0.03297,0.00672
21/02/2018 06:30,9.99084,0.03022,0.00641
21/02/2018 07:00,10.02747,0.03205,0.00611
21/02/2018 07:30,9.98168,0.03297,0.00641
21/02/2018 08:00,9.99084,0.03297,0.00641
21/02/2018 08:30,10.02747,0.03114,0.00702
21/02/2018 09:00,10,0.03205,0.00611
21/02/2018 09:30,10,0.03297,0.00641
21/02/2018 10:00,10.00916,0.03388,0.00611
21/02/2018 10:30,10.00916,0.03114,0.00672
21/02/2018 11:00,10.01832,0.03297,0.00672
21/02/2018 11:30,10.0641,0.03297,0.00641
21/02/2018 12:00,9.65201,0.03114,0.00611
21/02/2018 12:30,10.00916,0.03388,0.00549
21/02/2018 13:00,10.02747,0.03205,0.0058
21/02/2018 13:30,9.99084,0.03205,0.00611
21/02/2018 14:00,10.01832,0.03114,0.00641
21/02/2018 14:30,10.04579,0.03205,0.00946
21/02/2018 15:00,9.98168,0.03022,0.0058
21/02/2018 15:30,10,0.03205,0.00641
21/02/2018 16:00,9.97253,0.03205,0.00611
21/02/2018 16:30,9.98168,0.03205,0.00641
21/02/2018 17:00,9.99084,0.03114,0.00672
21/02/2018 17:30,9.9359,0.03022,0.00672
21/02/2018 18:00,9.94505,0.03205,0.00672
21/02/2018 18:30,9.96337,0.03205,0.00641
